id,price,time,exchange,quote_type,market_hours,change_percent,day_volume,change,last_size,price_hint,readable_time
NESTLEIND.NS,1109.6,1754972945000,NSI,8,1,0.4164004,127779,4.5999756,178,2,2025-08-12 09:59:05
INFY.NS,1437.7,1754972945000,NSI,8,1,0.6650798,1460961,9.5,1,2,2025-08-12 09:59:05
CIPLA.NS,1511.4,1754972945000,NSI,8,1,0.43859485,78593,6.5999756,2,2,2025-08-12 09:59:05
ITC.NS,418.95,1754972945000,NSI,8,1,0.50396115,1723744,2.100006,181,2,2025-08-12 09:59:05
LT.NS,3715.4,1754972945000,NSI,8,1,1.281003,554867,47.0,2,2,2025-08-12 09:59:05
TCS.NS,3086.5,1754972945000,NSI,8,1,1.5029912,511514,45.69995,9,2,2025-08-12 09:59:05
SHRIRAMFIN.NS,615.0,1754972945000,NSI,8,1,-0.4209805,601724,-2.5999756,10,2,2025-08-12 09:59:05
POWERGRID.NS,286.65,1754972946000,NSI,8,1,0.63168544,1251126,1.7999878,520,2,2025-08-12 09:59:06
WIPRO.NS,246.12,1754972946000,NSI,8,1,1.8621974,1965917,4.5,9,2,2025-08-12 09:59:06
HCLTECH.NS,1506.5,1754972946000,NSI,8,1,1.2433631,480298,18.5,21,2,2025-08-12 09:59:06
HDFCLIFE.NS,772.3,1754972946000,NSI,8,1,0.98724914,451738,7.549988,1,2,2025-08-12 09:59:06
AXISBANK.NS,1075.0,1754972946000,NSI,8,1,0.15835595,600259,1.6999512,12,2,2025-08-12 09:59:06
MARUTI.NS,12731.0,1754972946000,NSI,8,1,1.0634077,27627,134.0,3,2,2025-08-12 09:59:06
DRREDDY.NS,1211.8,1754972946000,NSI,8,1,-0.6314023,202371,-7.699951,1,2,2025-08-12 09:59:06
BAJFINANCE.NS,869.95,1754972946000,NSI,8,1,-0.8942784,1482248,-7.8499756,4,2,2025-08-12 09:59:06
BEL.NS,383.25,1754972946000,NSI,8,1,-0.16931334,2449272,-0.6499939,26,2,2025-08-12 09:59:06
JIOFIN.NS,331.5,1754972946000,NSI,8,1,1.144514,3142750,3.75,100,2,2025-08-12 09:59:06
TITAN.NS,3528.7,1754972946000,NSI,8,1,1.7532239,272616,60.80005,1,2,2025-08-12 09:59:06
TATAMOTORS.NS,654.7,1754972946000,NSI,8,1,0.14529513,2071663,0.9500122,,2,2025-08-12 09:59:06
LT.NS,3715.0,1754972946000,NSI,8,1,1.2702767,556090,46.600098,,2,2025-08-12 09:59:06
HINDALCO.NS,668.0,1754972946000,NSI,8,1,-0.72081083,4073797,-4.8499756,150,2,2025-08-12 09:59:06
TATASTEEL.NS,161.19,1754972946000,NSI,8,1,1.6843288,4698249,2.6699982,2,2,2025-08-12 09:59:06
HEROMOTOCO.NS,4647.1,1754972946000,NSI,8,1,1.8617173,178943,84.8999,21,2,2025-08-12 09:59:06
LT.NS,3715.1,1754972946000,NSI,8,1,1.2729359,555337,46.700195,1,2,2025-08-12 09:59:06
INFY.NS,1437.8,1754972946000,NSI,8,1,0.67222875,1461075,9.600098,,2,2025-08-12 09:59:06
GRASIM.NS,2719.2,1754972946000,NSI,8,1,-1.4387689,52882,-39.69995,16,2,2025-08-12 09:59:06
SBILIFE.NS,1860.9,1754972946000,NSI,8,1,0.5348473,94835,9.900024,1,2,2025-08-12 09:59:06
ADANIPORTS.NS,1345.9,1754972946000,NSI,8,1,0.4852919,231658,6.5,14,2,2025-08-12 09:59:06
M&M.NS,3239.0,1754972946000,NSI,8,1,1.656628,892855,52.80005,4,2,2025-08-12 09:59:06
ICICIBANK.NS,1431.1,1754972946000,NSI,8,1,-0.38282177,926766,-5.5,3,2,2025-08-12 09:59:06
SUNPHARMA.NS,1616.7,1754972947000,NSI,8,1,0.5159079,146012,8.299927,13,2,2025-08-12 09:59:07
INDUSINDBK.NS,788.1,1754972947000,NSI,8,1,0.6192117,,4.8499756,,2,2025-08-12 09:59:07
INFY.NS,1437.7,1754972947000,NSI,8,1,0.6651263,1461575,9.5,5,2,2025-08-12 09:59:07
JIOFIN.NS,331.4,1754972947000,NSI,8,1,1.1133121,3142796,3.649994,73,2,2025-08-12 09:59:07
TATASTEEL.NS,161.21,1754972947000,NSI,8,1,1.6971624,4698452,2.6900024,1,2,2025-08-12 09:59:07
AXISBANK.NS,1075.0,1754972947000,NSI,8,1,0.15838546,600990,1.6999512,18,2,2025-08-12 09:59:07
BEL.NS,383.25,1754972947000,NSI,8,1,-0.16931334,2449446,-0.6499939,100,2,2025-08-12 09:59:07
M&M.NS,3241.2,1754972947000,NSI,8,1,1.727387,893141,55.0,15,2,2025-08-12 09:59:07
BAJFINANCE.NS,870.0,1754972947000,NSI,8,1,-0.8886343,1482905,-7.799988,261,2,2025-08-12 09:59:07
TATAMOTORS.NS,654.8,1754972947000,NSI,8,1,0.16063455,2071794,1.0499878,1,2,2025-08-12 09:59:07
TRENT.NS,5421.5,1754972947000,NSI,8,1,-0.40415174,97034,-22.0,2,2,2025-08-12 09:59:07
INFY.NS,1437.8,1754972947000,NSI,8,1,0.6721816,1461583,9.600098,24,2,2025-08-12 09:59:07
TCS.NS,3086.4,1754972947000,NSI,8,1,1.4995512,511583,45.599854,19,2,2025-08-12 09:59:07
HEROMOTOCO.NS,4645.0,1754972947000,NSI,8,1,1.8140744,179018,82.799805,46,2,2025-08-12 09:59:07
LT.NS,3713.6,1754972947000,NSI,8,1,1.2316802,556147,45.200195,28,2,2025-08-12 09:59:07
HINDALCO.NS,668.0,1754972947000,NSI,8,1,-0.72081083,4079311,-4.8499756,413,2,2025-08-12 09:59:07
TECHM.NS,1504.1,1754972947000,NSI,8,1,1.5529,255933,23.0,9,2,2025-08-12 09:59:07
KOTAKBANK.NS,1981.8,1754972947000,NSI,8,1,0.2985691,129160,5.9000244,1,2,2025-08-12 09:59:07
INDUSINDBK.NS,788.1,1754972947000,NSI,8,1,0.61929077,343497,4.8499756,50,2,2025-08-12 09:59:07
WIPRO.NS,246.09,1754972947000,NSI,8,1,1.8497833,1966723,4.470001,5,2,2025-08-12 09:59:07
ICICIBANK.NS,1430.7,1754972947000,NSI,8,1,-0.4105793,926889,-5.9000244,10,2,2025-08-12 09:59:07
WIPRO.NS,246.09,1754972948000,NSI,8,1,1.850013,1966816,4.470001,49,2,2025-08-12 09:59:08
JSWSTEEL.NS,1056.9,1754972948000,NSI,8,1,0.39898103,119376,4.2000732,1,2,2025-08-12 09:59:08
AXISBANK.NS,1075.0,1754972948000,NSI,8,1,0.15838546,602713,1.6999512,,2,2025-08-12 09:59:08
LT.NS,3714.0,1754972948000,NSI,8,1,1.243187,556128,45.600098,4,2,2025-08-12 09:59:08
ULTRACEMCO.NS,12474.0,1754972948000,NSI,8,1,0.5560032,45809,69.0,3,2,2025-08-12 09:59:08
RELIANCE.NS,1398.5,1754972948000,NSI,8,1,0.8873214,1453284,12.300049,2,2,2025-08-12 09:59:08
JIOFIN.NS,331.5,1754972948000,NSI,8,1,1.144514,3147408,3.75,174,2,2025-08-12 09:59:08
TECHM.NS,1504.2,1754972948000,NSI,8,1,1.5597553,255941,23.099976,7,2,2025-08-12 09:59:08
M&M.NS,3239.8,1754972948000,NSI,8,1,1.681519,893268,53.600098,7,2,2025-08-12 09:59:08
HEROMOTOCO.NS,4645.0,1754972948000,NSI,8,1,1.8149095,178980,82.799805,4,2,2025-08-12 09:59:08
TATASTEEL.NS,161.16,1754972948000,NSI,8,1,1.6648794,4698459,2.6399994,,2,2025-08-12 09:59:08
HINDUNILVR.NS,2534.4,1754972948000,NSI,8,1,0.63524836,126838,16.0,9,2,2025-08-12 09:59:08
TCS.NS,3086.3,1754972948000,NSI,8,1,1.4962676,511808,45.5,25,2,2025-08-12 09:59:08
TITAN.NS,3528.7,1754972948000,NSI,8,1,1.7538307,272622,60.80005,1,2,2025-08-12 09:59:08
INFY.NS,1437.6,1754972948000,NSI,8,1,0.6581268,1461592,9.400024,10,2,2025-08-12 09:59:08
ASIANPAINT.NS,2496.5,1754972949000,NSI,8,1,0.2972803,125859,7.3999023,2,2,2025-08-12 09:59:09
ETERNAL.NS,306.15,1754972949000,NSI,8,1,-1.0499113,4636006,-3.25,84,2,2025-08-12 09:59:09
HEROMOTOCO.NS,4642.0,1754972949000,NSI,8,1,1.7485001,179171,79.799805,1,2,2025-08-12 09:59:09
ICICIBANK.NS,1431.0,1754972949000,NSI,8,1,-0.389889,926950,-5.5999756,,2,2025-08-12 09:59:09
TITAN.NS,3527.5,1754972949000,NSI,8,1,1.7186222,272713,59.600098,5,2,2025-08-12 09:59:09
COALINDIA.NS,383.9,1754972949000,NSI,8,1,0.36601147,507453,1.3999939,25,2,2025-08-12 09:59:09
TATAMOTORS.NS,654.8,1754972949000,NSI,8,1,0.16060999,2072718,1.0499878,349,2,2025-08-12 09:59:09
JIOFIN.NS,331.55,1754972949000,NSI,8,1,1.1595935,3147953,3.7999878,69,2,2025-08-12 09:59:09
TATASTEEL.NS,161.22,1754972949000,NSI,8,1,1.7038981,4698837,2.699997,95,2,2025-08-12 09:59:09
BEL.NS,383.2,1754972949000,NSI,8,1,-0.18231064,2449348,-0.6999817,1,2,2025-08-12 09:59:09
NTPC.NS,337.6,1754972949000,NSI,8,1,0.4313587,403626,1.4500122,17,2,2025-08-12 09:59:09
HINDALCO.NS,667.95,1754972949000,NSI,8,1,-0.728186,4096021,-4.8999634,49,2,2025-08-12 09:59:09
BAJFINANCE.NS,870.0,1754972949000,NSI,8,1,-0.8885837,1482771,-7.799988,50,2,2025-08-12 09:59:09
TITAN.NS,3527.5,1754972949000,NSI,8,1,1.7180277,272629,59.600098,,2,2025-08-12 09:59:09
TCS.NS,3086.4,1754972949000,NSI,8,1,1.4996498,511807,45.599854,4,2,2025-08-12 09:59:09
AXISBANK.NS,1074.7,1754972949000,NSI,8,1,0.13039328,603383,1.3999023,78,2,2025-08-12 09:59:09
HEROMOTOCO.NS,4643.7,1754972949000,NSI,8,1,1.7859099,179010,81.5,14,2,2025-08-12 09:59:09
WIPRO.NS,246.15,1754972949000,NSI,8,1,1.87531,1967773,4.529999,3,2,2025-08-12 09:59:09
M&M.NS,3239.0,1754972949000,NSI,8,1,1.656732,896554,52.80005,50,2,2025-08-12 09:59:09
TRENT.NS,5421.5,1754972949000,NSI,8,1,-0.40415174,97084,-22.0,,2,2025-08-12 09:59:09
HDFCBANK.NS,1995.0,1754972949000,NSI,8,1,-0.030064922,855585,-0.5999756,2,2,2025-08-12 09:59:09
SBIN.NS,824.95,1754972949000,NSI,8,1,0.18214937,1672998,1.5,,2,2025-08-12 09:59:09
BAJAJ-AUTO.NS,8293.0,1754972950000,NSI,8,1,0.2174701,44401,18.0,6,2,2025-08-12 09:59:10
TATAMOTORS.NS,654.8,1754972950000,NSI,8,1,0.16063455,2072709,1.0499878,140,2,2025-08-12 09:59:10
TATASTEEL.NS,161.2,1754972950000,NSI,8,1,1.6904204,4698791,2.6799927,19,2,2025-08-12 09:59:10
BAJFINANCE.NS,870.0,1754972950000,NSI,8,1,-0.8885837,1482821,-7.799988,,2,2025-08-12 09:59:10
JIOFIN.NS,331.45,1754972950000,NSI,8,1,1.1285686,3150204,3.7000122,1,2,2025-08-12 09:59:10
TCS.NS,3086.0,1754972950000,NSI,8,1,1.4862539,511805,45.19995,1,2,2025-08-12 09:59:10
BEL.NS,383.25,1754972950000,NSI,8,1,-0.1693354,2449531,-0.6499939,83,2,2025-08-12 09:59:10
ONGC.NS,234.52,1754972950000,NSI,8,1,0.31225073,590019,0.730011,12,2,2025-08-12 09:59:10
EICHERMOT.NS,5667.0,1754972950000,NSI,8,1,-0.0793371,135102,-4.5,,2,2025-08-12 09:59:10
INFY.NS,1438.0,1754972950000,NSI,8,1,0.68618184,1466899,9.800049,11,2,2025-08-12 09:59:10
M&M.NS,3238.6,1754972950000,NSI,8,1,1.6443906,896689,52.400146,15,2,2025-08-12 09:59:10
TITAN.NS,3528.7,1754972950000,NSI,8,1,1.7538307,272720,60.80005,1,2,2025-08-12 09:59:10
HEROMOTOCO.NS,4641.0,1754972950000,NSI,8,1,1.726854,179350,78.799805,78,2,2025-08-12 09:59:10
LT.NS,3713.0,1754972950000,NSI,8,1,1.2160568,557706,44.600098,20,2,2025-08-12 09:59:10
HINDALCO.NS,667.95,1754972950000,NSI,8,1,-0.72824013,4096752,-4.8999634,8,2,2025-08-12 09:59:10
ADANIENT.NS,2280.9,1754972950000,NSI,8,1,-0.10949065,246140,-2.5,5,2,2025-08-12 09:59:10
BAJFINANCE.NS,870.0,1754972951000,NSI,8,1,-0.8885837,1483656,-7.799988,,2,2025-08-12 09:59:11
APOLLOHOSP.NS,7257.5,1754972951000,NSI,8,1,-0.020658312,33808,-1.5,4,2,2025-08-12 09:59:11
BHARTIARTL.NS,1863.9,1754972951000,NSI,8,1,0.34995154,668144,6.5,16,2,2025-08-12 09:59:11
LT.NS,3715.0,1754972951000,NSI,8,1,1.2710042,557784,46.600098,1,2,2025-08-12 09:59:11
WIPRO.NS,246.11,1754972951000,NSI,8,1,1.8579847,1968245,4.4900055,1,2,2025-08-12 09:59:11
ICICIBANK.NS,1431.1,1754972951000,NSI,8,1,-0.38287506,926997,-5.5,22,2,2025-08-12 09:59:11
TITAN.NS,3528.7,1754972951000,NSI,8,1,1.7532239,272911,60.80005,11,2,2025-08-12 09:59:11
CIPLA.NS,1511.6,1754972951000,NSI,8,1,0.45194247,78592,6.7999268,1,2,2025-08-12 09:59:11
NESTLEIND.NS,1109.6,1754972951000,NSI,8,1,0.4162874,128525,4.5999756,211,2,2025-08-12 09:59:11
TCS.NS,3086.5,1754972951000,NSI,8,1,1.5028924,511951,45.69995,10,2,2025-08-12 09:59:11
TATAMOTORS.NS,654.8,1754972951000,NSI,8,1,0.16060999,2072632,1.0499878,30,2,2025-08-12 09:59:11
SHRIRAMFIN.NS,614.95,1754972951000,NSI,8,1,-0.4290397,601982,-2.6499634,1,2,2025-08-12 09:59:11
HEROMOTOCO.NS,4641.2,1754972951000,NSI,8,1,1.7316966,179278,79.0,2,2,2025-08-12 09:59:11
AXISBANK.NS,1075.0,1754972951000,NSI,8,1,0.15838546,603549,1.6999512,1,2,2025-08-12 09:59:11
ITC.NS,418.95,1754972951000,NSI,8,1,0.50377977,1728769,2.100006,1,2,2025-08-12 09:59:11
JIOFIN.NS,331.45,1754972951000,NSI,8,1,1.1289129,3150862,3.7000122,13,2,2025-08-12 09:59:11
INFY.NS,1438.0,1754972951000,NSI,8,1,0.68618184,1466920,9.800049,16,2,2025-08-12 09:59:11
HINDALCO.NS,667.85,1754972951000,NSI,8,1,-0.7429972,4097641,-5.0,27,2,2025-08-12 09:59:11
M&M.NS,3238.2,1754972951000,NSI,8,1,1.6318332,896901,52.0,10,2,2025-08-12 09:59:11
TRENT.NS,5420.0,1754972951000,NSI,8,1,-0.43162826,97135,-23.5,15,2,2025-08-12 09:59:11
TECHM.NS,1504.3,1754972951000,NSI,8,1,1.5665141,256237,23.200073,103,2,2025-08-12 09:59:11
TATASTEEL.NS,161.16,1754972951000,NSI,8,1,1.6649845,4699376,2.6399994,1,2,2025-08-12 09:59:11
M&M.NS,3239.4,1754972952000,NSI,8,1,1.6703281,897043,53.19995,2,2,2025-08-12 09:59:12
HINDALCO.NS,668.0,1754972952000,NSI,8,1,-0.7209716,4100762,-4.8499756,24,2,2025-08-12 09:59:12
POWERGRID.NS,286.6,1754972952000,NSI,8,1,0.6142506,1252932,1.75,160,2,2025-08-12 09:59:12
INFY.NS,1438.0,1754972952000,NSI,8,1,0.68618184,1467563,9.800049,96,2,2025-08-12 09:59:12
GRASIM.NS,2720.0,1754972952000,NSI,8,1,-1.4103878,52942,-38.899902,5,2,2025-08-12 09:59:12
JIOFIN.NS,331.35,1754972952000,NSI,8,1,1.098065,3151612,3.600006,97,2,2025-08-12 09:59:12
TRENT.NS,5420.0,1754972952000,NSI,8,1,-0.43170753,97167,-23.5,,2,2025-08-12 09:59:12
LT.NS,3713.2,1754972952000,NSI,8,1,1.2206433,558106,44.80005,20,2,2025-08-12 09:59:12
TITAN.NS,3528.6,1754972952000,NSI,8,1,1.7502941,272921,60.700195,1,2,2025-08-12 09:59:12
TATAMOTORS.NS,654.7,1754972952000,NSI,8,1,0.14529513,2075159,0.9500122,9,2,2025-08-12 09:59:12
BAJFINANCE.NS,869.9,1754972952000,NSI,8,1,-0.8998706,1483667,-7.8999634,4,2,2025-08-12 09:59:12
AXISBANK.NS,1075.0,1754972952000,NSI,8,1,0.15838546,603593,1.6999512,15,2,2025-08-12 09:59:12
WIPRO.NS,246.11,1754972952000,NSI,8,1,1.8582922,1968294,4.4900055,7,2,2025-08-12 09:59:12
SBILIFE.NS,1860.7,1754972952000,NSI,8,1,0.5239818,94855,9.699951,,2,2025-08-12 09:59:12
BEL.NS,383.2,1754972953000,NSI,8,1,-0.18231064,2449540,-0.6999817,10,2,2025-08-12 09:59:13
DRREDDY.NS,1211.8,1754972953000,NSI,8,1,-0.6314023,202743,-7.699951,7,2,2025-08-12 09:59:13
AXISBANK.NS,1075.1,1754972953000,NSI,8,1,0.16770025,603588,1.7999268,2,2,2025-08-12 09:59:13
TECHM.NS,1504.0,1754972953000,NSI,8,1,1.5458367,256136,22.900024,1,2,2025-08-12 09:59:13
HCLTECH.NS,1506.7,1754972953000,NSI,8,1,1.256886,482134,18.699951,2,2,2025-08-12 09:59:13
BAJFINANCE.NS,870.0,1754972953000,NSI,8,1,-0.8886849,1485165,-7.799988,750,2,2025-08-12 09:59:13
LT.NS,3713.5,1754972953000,NSI,8,1,1.2295221,558114,45.100098,4,2,2025-08-12 09:59:13
TATAMOTORS.NS,654.7,1754972953000,NSI,8,1,0.14531736,2075338,0.9500122,11,2,2025-08-12 09:59:13
HDFCLIFE.NS,772.3,1754972953000,NSI,8,1,0.98724914,451762,7.549988,5,2,2025-08-12 09:59:13
KOTAKBANK.NS,1981.8,1754972953000,NSI,8,1,0.29859933,129161,5.9000244,,2,2025-08-12 09:59:13
M&M.NS,3239.4,1754972953000,NSI,8,1,1.6696991,897090,53.19995,24,2,2025-08-12 09:59:13
JIOFIN.NS,331.4,1754972953000,NSI,8,1,1.1138217,3151761,3.649994,50,2,2025-08-12 09:59:13
HINDALCO.NS,667.85,1754972953000,NSI,8,1,-0.74294204,4101216,-5.0,187,2,2025-08-12 09:59:13
TITAN.NS,3527.6,1754972953000,NSI,8,1,1.7210124,272924,59.700195,,2,2025-08-12 09:59:13
MARUTI.NS,12727.0,1754972953000,NSI,8,1,1.0316641,27642,130.0,,2,2025-08-12 09:59:13
INFY.NS,1437.7,1754972953000,NSI,8,1,0.6650333,1467592,9.5,2,2,2025-08-12 09:59:13
TATASTEEL.NS,161.17,1754972953000,NSI,8,1,1.6713932,4699427,2.649994,1,2,2025-08-12 09:59:13
AXISBANK.NS,1075.1,1754972953000,NSI,8,1,0.16771586,603590,1.7999268,6,2,2025-08-12 09:59:13
HEROMOTOCO.NS,4640.4,1754972953000,NSI,8,1,1.7140788,179333,78.19971,28,2,2025-08-12 09:59:13
TATASTEEL.NS,161.16,1754972954000,NSI,8,1,1.6652995,4701594,2.6399994,1047,2,2025-08-12 09:59:14
TATAMOTORS.NS,654.7,1754972954000,NSI,8,1,0.14531736,2075521,0.9500122,4,2,2025-08-12 09:59:14
HEROMOTOCO.NS,4640.0,1754972954000,NSI,8,1,1.7051638,179621,77.799805,10,2,2025-08-12 09:59:14
HINDALCO.NS,667.95,1754972954000,NSI,8,1,-0.7283484,4101474,-4.8999634,147,2,2025-08-12 09:59:14
TITAN.NS,3528.6,1754972954000,NSI,8,1,1.7508494,272967,60.700195,10,2,2025-08-12 09:59:14
JIOFIN.NS,331.45,1754972954000,NSI,8,1,1.1290853,3154034,3.7000122,45,2,2025-08-12 09:59:14
BAJFINANCE.NS,869.85,1754972954000,NSI,8,1,-0.9055199,1484462,-7.950012,23,2,2025-08-12 09:59:14
TCS.NS,3086.5,1754972954000,NSI,8,1,1.5028924,511963,45.69995,11,2,2025-08-12 09:59:14
INFY.NS,1437.9,1754972954000,NSI,8,1,0.6792769,1467743,9.700073,6,2,2025-08-12 09:59:14
RELIANCE.NS,1398.5,1754972954000,NSI,8,1,0.8873214,1453627,12.300049,15,2,2025-08-12 09:59:14
LT.NS,3713.5,1754972954000,NSI,8,1,1.2294215,558122,45.100098,6,2,2025-08-12 09:59:14
TRENT.NS,5421.0,1754972954000,NSI,8,1,-0.41341296,97182,-22.5,2,2,2025-08-12 09:59:14
BEL.NS,383.2,1754972954000,NSI,8,1,-0.18233438,2450041,-0.6999817,250,2,2025-08-12 09:59:14
SUNPHARMA.NS,1617.3,1754972954000,NSI,8,1,0.553553,146035,8.900024,16,2,2025-08-12 09:59:14
M&M.NS,3238.9,1754972954000,NSI,8,1,1.6537468,900072,52.69995,10,2,2025-08-12 09:59:14
INDUSINDBK.NS,788.2,1754972955000,NSI,8,1,0.6320644,343489,4.950012,21,2,2025-08-12 09:59:15
INFY.NS,1438.0,1754972955000,NSI,8,1,0.6862299,1467851,9.800049,1,2,2025-08-12 09:59:15
TATAMOTORS.NS,654.7,1754972955000,NSI,8,1,0.14531736,2075586,0.9500122,14,2,2025-08-12 09:59:15
TCS.NS,3086.0,1754972955000,NSI,8,1,1.486205,512255,45.19995,103,2,2025-08-12 09:59:15
TECHM.NS,1504.3,1754972955000,NSI,8,1,1.5667257,256148,23.200073,,2,2025-08-12 09:59:15
TATASTEEL.NS,161.15,1754972955000,NSI,8,1,1.6589853,4700720,2.6299896,3,2,2025-08-12 09:59:15
HINDUNILVR.NS,2534.6,1754972955000,NSI,8,1,0.6433245,126947,16.200195,5,2,2025-08-12 09:59:15
AXISBANK.NS,1075.1,1754972955000,NSI,8,1,0.16770025,603706,1.7999268,32,2,2025-08-12 09:59:15
TITAN.NS,3528.8,1754972955000,NSI,8,1,1.7562115,273012,60.900146,1,2,2025-08-12 09:59:15
SBIN.NS,825.1,1754972955000,NSI,8,1,0.20040852,1673068,1.6499634,9,2,2025-08-12 09:59:15
HDFCBANK.NS,1995.5,1754972955000,NSI,8,1,-0.0050110565,856187,-0.099975586,63,2,2025-08-12 09:59:15
M&M.NS,3239.1,1754972955000,NSI,8,1,1.660394,900096,52.900146,17,2,2025-08-12 09:59:15
ETERNAL.NS,306.15,1754972955000,NSI,8,1,-1.0504202,4636426,-3.25,136,2,2025-08-12 09:59:15
COALINDIA.NS,383.9,1754972955000,NSI,8,1,0.36601147,507803,1.3999939,47,2,2025-08-12 09:59:15
JSWSTEEL.NS,1056.4,1754972955000,NSI,8,1,0.35131726,119459,3.7000732,12,2,2025-08-12 09:59:15
BEL.NS,383.2,1754972955000,NSI,8,1,-0.18233438,2449987,-0.6999817,10,2,2025-08-12 09:59:15
HINDALCO.NS,667.85,1754972955000,NSI,8,1,-0.7429972,4101347,-5.0,10,2,2025-08-12 09:59:15
LT.NS,3714.3,1754972955000,NSI,8,1,1.2515037,558168,45.900146,23,2,2025-08-12 09:59:15
ULTRACEMCO.NS,12465.0,1754972955000,NSI,8,1,0.48332527,46086,60.0,5,2,2025-08-12 09:59:15
ICICIBANK.NS,1431.4,1754972955000,NSI,8,1,-0.36208838,927217,-5.199951,1,2,2025-08-12 09:59:15
WIPRO.NS,246.14,1754972955000,NSI,8,1,1.8710176,1968363,4.5200043,15,2,2025-08-12 09:59:15
NTPC.NS,337.6,1754972956000,NSI,8,1,0.4313587,403966,1.4500122,25,2,2025-08-12 09:59:16
BEL.NS,383.25,1754972956000,NSI,8,1,-0.1693354,2450107,-0.6499939,30,2,2025-08-12 09:59:16
TATAMOTORS.NS,654.55,1754972956000,NSI,8,1,0.12234099,2075915,0.7999878,1,2,2025-08-12 09:59:16
HEROMOTOCO.NS,4637.8,1754972956000,NSI,8,1,1.6562879,180947,75.59961,19,2,2025-08-12 09:59:16
INFY.NS,1437.9,1754972956000,NSI,8,1,0.6791342,1467936,9.700073,17,2,2025-08-12 09:59:16
ADANIENT.NS,2280.1,1754972956000,NSI,8,1,-0.14446218,246157,-3.2998047,4,2,2025-08-12 09:59:16
JIOFIN.NS,331.5,1754972956000,NSI,8,1,1.1441648,3164029,3.75,15,2,2025-08-12 09:59:16
TITAN.NS,3527.0,1754972956000,NSI,8,1,1.7033201,273508,59.100098,3,2,2025-08-12 09:59:16
AXISBANK.NS,1075.1,1754972956000,NSI,8,1,0.16770025,603710,1.7999268,18,2,2025-08-12 09:59:16
M&M.NS,3238.0,1754972956000,NSI,8,1,1.6252015,900173,51.80005,37,2,2025-08-12 09:59:16
TECHM.NS,1504.4,1754972956000,NSI,8,1,1.5732646,256385,23.300049,118,2,2025-08-12 09:59:16
BAJFINANCE.NS,869.95,1754972956000,NSI,8,1,-0.89438033,1484492,-7.8499756,1,2,2025-08-12 09:59:16
LT.NS,3714.0,1754972956000,NSI,8,1,1.2429497,558164,45.600098,4,2,2025-08-12 09:59:16
TRENT.NS,5421.0,1754972956000,NSI,8,1,-0.41333702,97188,-22.5,4,2,2025-08-12 09:59:16
ICICIBANK.NS,1431.4,1754972956000,NSI,8,1,-0.36196235,927637,-5.199951,100,2,2025-08-12 09:59:16
ASIANPAINT.NS,2496.6,1754972956000,NSI,8,1,0.30132583,125901,7.5,6,2,2025-08-12 09:59:16
TATAMOTORS.NS,654.5,1754972957000,NSI,8,1,0.11471398,2077353,0.75,,2,2025-08-12 09:59:17
BEL.NS,383.15,1754972957000,NSI,8,1,-0.1953125,2450234,-0.75,7,2,2025-08-12 09:59:17
INFY.NS,1438.2,1754972957000,NSI,8,1,0.7003291,1468955,10.0,68,2,2025-08-12 09:59:17
M&M.NS,3238.8,1754972957000,NSI,8,1,1.6512871,900249,52.600098,13,2,2025-08-12 09:59:17
HEROMOTOCO.NS,4637.6,1754972957000,NSI,8,1,1.6526369,180960,75.3999,5,2,2025-08-12 09:59:17
INDUSINDBK.NS,788.1,1754972957000,NSI,8,1,0.61913264,343474,4.8499756,3,2,2025-08-12 09:59:17
NESTLEIND.NS,1109.6,1754972957000,NSI,8,1,0.4162874,128332,4.5999756,9,2,2025-08-12 09:59:17
JIOFIN.NS,331.5,1754972957000,NSI,8,1,1.1441648,3164151,3.75,,2,2025-08-12 09:59:17
ITC.NS,419.0,1754972957000,NSI,8,1,0.51583344,1730655,2.149994,15,2,2025-08-12 09:59:17
APOLLOHOSP.NS,7259.5,1754972957000,NSI,8,1,0.0068898993,33815,0.5,5,2,2025-08-12 09:59:17
BHARTIARTL.NS,1864.8,1754972957000,NSI,8,1,0.39860082,673781,7.4000244,1,2,2025-08-12 09:59:17
SHRIRAMFIN.NS,615.0,1754972957000,NSI,8,1,-0.4210146,602131,-2.5999756,5,2,2025-08-12 09:59:17
HINDALCO.NS,667.85,1754972957000,NSI,8,1,-0.7431077,4101361,-5.0,1,2,2025-08-12 09:59:17
ONGC.NS,234.52,1754972957000,NSI,8,1,0.31225073,590365,0.730011,11,2,2025-08-12 09:59:17
TATASTEEL.NS,161.11,1754972957000,NSI,8,1,1.6334487,4705780,2.5899963,1,2,2025-08-12 09:59:17
WIPRO.NS,246.14,1754972957000,NSI,8,1,1.8707079,1969554,4.5200043,2,2,2025-08-12 09:59:17
TRENT.NS,5422.0,1754972957000,NSI,8,1,-0.39503905,97321,-21.5,37,2,2025-08-12 09:59:17
AXISBANK.NS,1075.1,1754972957000,NSI,8,1,0.16770025,603698,1.7999268,3,2,2025-08-12 09:59:17
LT.NS,3714.6,1754972957000,NSI,8,1,1.259616,558316,46.200195,28,2,2025-08-12 09:59:17
TITAN.NS,3528.6,1754972957000,NSI,8,1,1.7511525,273577,60.700195,1,2,2025-08-12 09:59:17
TECHM.NS,1504.0,1754972957000,NSI,8,1,1.5457324,256318,22.900024,25,2,2025-08-12 09:59:17
